Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like multinom.like Prey.no  Prey.length.class Prey.length.mean Prey.weight  Prey.size Prey.number.obs Prey.number.prob Obj.N.contrib avail.prey.number.sum N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.type
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 17 4 175 0.04249 0.04249 0 0 0 0 64 64 0 0 0 1.54074e+06 0 36285.3 0.554264 0 0 0.0166298 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 17 5 225 0.08908 0.08908 0 0 0 0 64 64 0 0 0 1.28515e+06 0 63452.9 0.554264 0 0 0.0113098 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 7.7495 124.07 -24.8344 0 18 3 125 0.0154 0.0154 0 0 0 0 64 64 0.0599663 0.0624607 -0.00249441 144886 152603 2742.07 1.22895 0.000468212 0 0.00259723 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 18 4 175 0.03987 0.03987 0 0 0 0 64 64 0 0 0 1.00471e+06 0 49228.8 1.22895 0 0 0.0306795 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 18 5 225 0.08114 0.08114 0 0 0 0 64 64 0 0 0 1.00918e+06 0 100632 1.22895 0 0 0.0266895 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 1.92063 124.07 -24.8344 0 21 4 175 0.05155 0.05155 0 0 0 0 64 64 0.00289009 0.0154802 -0.0125901 2.92977e+06 37821.1 21564.9 0.142786 0.000121856 0 0.00174776 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 21 5 225 0.11207 0.11207 0 0 0 0 64 64 0 0 0 1.01588e+06 0 16256.1 0.142786 0 0 0.00114233 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 4.26691 124.07 -24.8344 0 22 2 85 0.00214 0.00214 0 0 0 0 64 64 0.0765162 0.0343912 0.0421251 4.8938e+06 84024.2 1433.57 0.136886 0.000265519 0 0.0179048 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 22 3 125 0.00697 0.00697 0 0 0 0 64 64 0 0 0 4.74155e+07 0 45238.9 0.136886 0 0 0.0234874 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 22 4 175 0.01951 0.01951 0 0 0 0 64 64 0 0 0 1.30977e+07 0 34979.3 0.136886 0 0 0.0202098 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 22 5 225 0.04209 0.04209 0 0 0 0 64 64 0 0 0 411765 0 2372.4 0.136886 0 0 0.0149143 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 1.87341 124.07 -24.8344 0 23 2 85 0.00214 0.00214 0 0 0 0 64 64 0.0175856 0.0150996 0.00248598 8.72982e+06 36891.2 739.105 0.0395628 0.000118906 0 8.656e-05 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 23 3 125 0.00697 0.00697 0 0 0 0 64 64 0 0 0 7.44557e+07 0 20531.4 0.0395628 0 0 0.0138892 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 23 4 175 0.01951 0.01951 0 0 0 0 64 64 0 0 0 2.00849e+07 0 15502.9 0.0395628 0 0 0.00306746 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 23 5 225 0.04209 0.04209 0 0 0 0 64 64 0 0 0 70765.6 0 117.839 0.0395628 0 0 0.00054238 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 5.89712 124.07 -24.8344 0 24 3 125 0.01648 0.01648 0 0 0 0 64 64 0.0410876 0.0475306 -0.00644297 1.03379e+07 116126 51726.5 0.303614 0.000361969 0 0.0213929 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 24 4 175 0.04559 0.04559 0 0 0 0 64 64 0 0 0 4.65257e+06 0 64399.8 0.303614 0 0 0.0196947 1 0 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 1.57473 124.07 -24.8344 0 25 3 125 0.01686 0.01686 0 0 0 0 64 64 0.00667217 0.0126922 -0.00602007 1.39227e+07 31009.6 30969.5 0.131933 0.000100193 0 0.00637671 1 1 1 1
1981 2 1 16 0 9 500 600 1.77288 1.77288 2.44319e+06 0 124.07 -24.8344 0 25 4 175 0.05428 0.05428 0 0 0 0 64 64 0 0 0 5590.35 0 40.0343 0.131933 0 0 0.00029546 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 51.0116 76.58 -22.9288 0 0 0 -1 -1 9999 0 0 0 0 44 44 0.781591 0.666121 0.115469 -1 1.85332e+06 1.85332e+06 1.85332 0.00286677 0 0.781591 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 4.9521 76.58 -22.9288 0 16 4 175 0.05252 0.05252 0 0 0 0 44 44 0.0455541 0.0646657 -0.0191116 165612 179917 11223 1.2903 0.000779635 0 0.00054473 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 16 5 225 0.10769 0.10769 0 0 0 0 44 44 0 0 0 124242 0 17263.8 1.2903 0 0 0.0186663 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 16 6 275 0.19106 0.19106 0 0 0 0 44 44 0 0 0 97472.7 0 24029.4 1.2903 0 0 0.00314562 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 16 7 350 0.38055 0.38055 0 0 0 0 44 44 0 0 0 128735 0 63212.2 1.2903 0 0 1e-06 1 0 1 2
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 16 8 450 0.78027 0.78027 0 0 0 0 44 44 0 0 0 63755.9 0 64188.4 1.2903 0 0 0.0231965 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 4.93467 76.58 -22.9288 0 17 4 175 0.04249 0.04249 0 0 0 0 44 44 0.0475848 0.0644381 -0.0168533 1.54074e+06 179283 36285.3 0.554264 0.000777079 0 0.00053662 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 17 5 225 0.08908 0.08908 0 0 0 0 44 44 0 0 0 1.28515e+06 0 63452.9 0.554264 0 0 0.0286131 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 17 6 275 0.16087 0.16087 0 0 0 0 44 44 0 0 0 892117 0 79545.1 0.554264 0 0 0.0184351 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 7.76225 76.58 -22.9288 0 18 3 125 0.0154 0.0154 0 0 0 0 44 44 0.0312381 0.101361 -0.0701232 144886 282013 2742.07 1.22895 0.00117411 0 0.00302671 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 18 4 175 0.03987 0.03987 0 0 0 0 44 44 0 0 0 1.00471e+06 0 49228.8 1.22895 0 0 0.00059863 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 18 5 225 0.08114 0.08114 0 0 0 0 44 44 0 0 0 1.00918e+06 0 100632 1.22895 0 0 0.00740942 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 18 6 275 0.14308 0.14308 0 0 0 0 44 44 0 0 0 735963 0 129410 1.22895 0 0 0.0202033 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 1.53763 76.58 -22.9288 0 21 4 175 0.05155 0.05155 0 0 0 0 44 44 0.00796035 0.0200788 -0.0121184 2.92977e+06 55864.4 21564.9 0.142786 0.000253617 0 0.0003396 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 21 5 225 0.11207 0.11207 0 0 0 0 44 44 0 0 0 1.01588e+06 0 16256.1 0.142786 0 0 0.00121915 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 21 6 275 0.20837 0.20837 0 0 0 0 44 44 0 0 0 606449 0 18043.3 0.142786 0 0 0.0064016 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 2.31272 76.58 -22.9288 0 22 2 85 0.00214 0.00214 0 0 0 0 44 44 0.0369647 0.0302 0.00676468 4.8938e+06 84024.2 1433.57 0.136886 0.000377519 0 0.0112714 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 22 3 125 0.00697 0.00697 0 0 0 0 44 44 0 0 0 4.74155e+07 0 45238.9 0.136886 0 0 0.0155444 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 22 4 175 0.01951 0.01951 0 0 0 0 44 44 0 0 0 1.30977e+07 0 34979.3 0.136886 0 0 0.00589686 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 22 5 225 0.04209 0.04209 0 0 0 0 44 44 0 0 0 411765 0 2372.4 0.136886 0 0 0.00425202 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0.0203434 76.58 -22.9288 0 23 2 85 0.00214 0.00214 0 0 0 0 44 44 0.00013044 0.000265649 -0.000135209 8.72982e+06 739.105 739.105 0.0395628 3.42329e-06 0 0.00013044 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 3.19631 76.58 -22.9288 0 24 3 125 0.01648 0.01648 0 0 0 0 44 44 0.0478029 0.0417381 0.00606474 1.03379e+07 116126 51726.5 0.303614 0.000515546 0 0.0292577 1 1 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0 76.58 -22.9288 0 24 4 175 0.04559 0.04559 0 0 0 0 44 44 0 0 0 4.65257e+06 0 64399.8 0.303614 0 0 0.0185451 1 0 1 1
1981 2 1 16 0 10 700 850 4.79586 4.79586 2.78226e+06 0.852418 76.58 -22.9288 0 25 3 125 0.01686 0.01686 0 0 0 0 44 44 0.00117399 0.0111311 -0.00995709 1.39227e+07 30969.5 30969.5 0.131933 0.000141882 0 0.00117399 1 1 1 1
1981 2 1 17 0 3 100 125 0.0157841 0.0157841 1.85157e+06 5.14 5.14 0 0 0 0 -1 -1 9999 0 0 0 0 45 45 1 1 0 -1 1.85157e+06 1.85157e+06 1.85157 0 0 1 1 1 1 1
1981 2 1 17 0 4 150 175 0.042526 0.042526 1.08378e+06 57.6783 60.45 -5.23321 0 0 0 -1 -1 9999 0 0 0 0 78 78 0.940495 0.954149 -0.0136533 -1 1.03408e+06 1.03408e+06 1.03408 0.000711945 0 0.940495 1 1 1 1
1981 2 1 17 0 4 150 175 0.042526 0.042526 1.08378e+06 2.62552 60.45 -5.23321 0 22 2 85 0.00214 0.00214 0 0 0 0 78 78 0.0330251 0.0434329 -0.0104078 4.8938e+06 47071.6 1445.83 0.138056 0.000676102 0 0.0208684 1 1 1 1
1981 2 1 17 0 4 150 175 0.042526 0.042526 1.08378e+06 0 60.45 -5.23321 0 22 3 125 0.00697 0.00697 0 0 0 0 78 78 0 0 0 4.74155e+07 0 45625.7 0.138056 0 0 0.0121567 1 0 1 1
1981 2 1 17 0 4 150 175 0.042526 0.042526 1.08378e+06 0.065422 60.45 -5.23321 0 23 2 85 0.00214 0.00214 0 0 0 0 78 78 0.0218662 0.00108225 0.020784 8.72982e+06 1172.92 1172.92 0.0627839 1.75928e-05 0 0.0218662 1 1 1 1
1981 2 1 17 0 4 150 175 0.042526 0.042526 1.08378e+06 0.080776 60.45 -5.23321 0 25 1 60 0.00132 0.00132 0 0 0 0 78 78 0.00461331 0.00133624 0.00327707 5.27357e+06 1448.19 1448.19 0.20804 2.17162e-05 0 0.00461331 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 73.9713 95.2 -7.58783 0 0 0 -1 -1 9999 0 0 0 0 92 92 0.704446 0.777009 -0.0725633 -1 669268 669268 0.669268 0.0018011 0 0.704446 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0.261256 95.2 -7.58783 0 17 3 125 0.01577 0.01577 0 0 0 0 92 92 0.00234514 0.00274429 -0.000399147 362634 2363.76 2363.76 0.413336 2.84486e-05 0 0.00234514 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 9.10179 95.2 -7.58783 0 22 2 85 0.00214 0.00214 0 0 0 0 92 92 0.0689259 0.095607 -0.026681 4.8938e+06 82350 1445.83 0.138056 0.000898818 0 0.0256385 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0 95.2 -7.58783 0 22 3 125 0.00697 0.00697 0 0 0 0 92 92 0 0 0 4.74155e+07 0 45625.7 0.138056 0 0 0.0302496 1 0 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0 95.2 -7.58783 0 22 4 175 0.01951 0.01951 0 0 0 0 92 92 0 0 0 1.30977e+07 0 35278.4 0.138056 0 0 0.0130379 1 0 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 3.73079 95.2 -7.58783 0 23 2 85 0.00214 0.00214 0 0 0 0 92 92 0.16123 0.039189 0.122041 8.72982e+06 33755 1172.92 0.0627839 0.000391406 0 0.108589 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0 95.2 -7.58783 0 23 3 125 0.00697 0.00697 0 0 0 0 92 92 0 0 0 7.44557e+07 0 32582.1 0.0627839 0 0 0.0526417 1 0 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0.0417863 95.2 -7.58783 0 24 2 85 0.00513 0.00513 0 0 0 0 92 92 0.00120263 0.000438932 0.000763698 297812 378.069 378.069 0.247464 4.5607e-06 0 0.00120263 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 8.0931 95.2 -7.58783 0 25 1 60 0.00132 0.00132 0 0 0 0 92 92 0.06185 0.0850115 -0.0231615 5.27357e+06 73223.7 1448.19 0.20804 0.000808571 0 0.0194539 1 1 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0 95.2 -7.58783 0 25 2 85 0.00442 0.00442 0 0 0 0 92 92 0 0 0 2.49482e+07 0 22940.8 0.20804 0 0 0.0140459 1 0 1 1
1981 2 1 17 0 5 200 225 0.0891559 0.0891559 861338 0 95.2 -7.58783 0 25 3 125 0.01686 0.01686 0 0 0 0 92 92 0 0 0 1.39227e+07 0 48834.7 0.20804 0 0 0.0283501 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 47.2186 81.17 -8.33522 0 0 0 -1 -1 9999 0 0 0 0 96 96 0.558062 0.581725 -0.023663 -1 472848 472848 0.472848 0.00296119 0 0.558062 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0.236045 81.17 -8.33522 0 17 3 125 0.01577 0.01577 0 0 0 0 96 96 0.0069723 0.00290803 0.00406427 362634 2363.76 2363.76 0.413336 3.52875e-05 0 0.0069723 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 2.86276 81.17 -8.33522 0 18 3 125 0.0154 0.0154 0 0 0 0 96 96 0.0115037 0.0352687 -0.023765 144886 28667.7 1512.56 0.677902 0.000414078 0 0.00109251 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 18 4 175 0.03987 0.03987 0 0 0 0 96 96 0 0 0 1.00471e+06 0 27155.2 0.677902 0 0 0.0104112 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 8.22346 81.17 -8.33522 0 22 2 85 0.00214 0.00214 0 0 0 0 96 96 0.21162 0.101312 0.110309 4.8938e+06 82350 1445.83 0.138056 0.00110804 0 0.0599969 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 22 3 125 0.00697 0.00697 0 0 0 0 96 96 0 0 0 4.74155e+07 0 45625.7 0.138056 0 0 0.0711822 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 22 4 175 0.01951 0.01951 0 0 0 0 96 96 0 0 0 1.30977e+07 0 35278.4 0.138056 0 0 0.0804415 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 5.82755 81.17 -8.33522 0 23 2 85 0.00214 0.00214 0 0 0 0 96 96 0.0929148 0.0717944 0.0211204 8.72982e+06 58357.2 1172.92 0.0627839 0.000811001 0 0.032307 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 23 3 125 0.00697 0.00697 0 0 0 0 96 96 0 0 0 7.44557e+07 0 32582.1 0.0627839 0 0 0.0372094 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 23 4 175 0.01951 0.01951 0 0 0 0 96 96 0 0 0 2.00849e+07 0 24602.2 0.0627839 0 0 0.0233984 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 9.48949 81.17 -8.33522 0 24 2 85 0.00513 0.00513 0 0 0 0 96 96 0.096854 0.116909 -0.0200547 297812 95027.9 378.069 0.247464 0.00125643 0 0.0229323 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 24 3 125 0.01648 0.01648 0 0 0 0 96 96 0 0 0 1.03379e+07 0 42160.2 0.247464 0 0 0.0589434 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 24 4 175 0.04559 0.04559 0 0 0 0 96 96 0 0 0 4.65257e+06 0 52489.7 0.247464 0 0 0.0149783 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 7.31211 81.17 -8.33522 0 25 1 60 0.00132 0.00132 0 0 0 0 96 96 0.022073 0.0900839 -0.0680109 5.27357e+06 73223.7 1448.19 0.20804 0.000997551 0 0.00166133 1 1 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 25 2 85 0.00442 0.00442 0 0 0 0 96 96 0 0 0 2.49482e+07 0 22940.8 0.20804 0 0 0.0192911 1 0 1 1
1981 2 1 17 0 6 250 275 0.161013 0.161013 812838 0 81.17 -8.33522 0 25 3 125 0.01686 0.01686 0 0 0 0 96 96 0 0 0 1.39227e+07 0 48834.7 0.20804 0 0 0.00112059 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 32.3772 67.57 -9.53132 0 0 0 -1 -1 9999 0 0 0 0 91 91 0.401426 0.479166 -0.0777393 -1 311458 311458 0.311458 0.00363958 0 0.401426 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0.245722 67.57 -9.53132 0 17 3 125 0.01577 0.01577 0 0 0 0 91 91 0.0269592 0.00363655 0.0233227 362634 2363.76 2363.76 0.413336 5.28413e-05 0 0.0269592 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 2.98012 67.57 -9.53132 0 18 3 125 0.0154 0.0154 0 0 0 0 91 91 0.0534001 0.0441042 0.00929582 144886 28667.7 1512.56 0.677902 0.000614832 0 0.0296977 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 18 4 175 0.03987 0.03987 0 0 0 0 91 91 0 0 0 1.00471e+06 0 27155.2 0.677902 0 0 0.0237023 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 8.5606 67.57 -9.53132 0 22 2 85 0.00214 0.00214 0 0 0 0 91 91 0.0745692 0.126692 -0.0521231 4.8938e+06 82350 1445.83 0.138056 0.00161355 0 0.0324335 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 22 3 125 0.00697 0.00697 0 0 0 0 91 91 0 0 0 4.74155e+07 0 45625.7 0.138056 0 0 0.0348305 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 22 4 175 0.01951 0.01951 0 0 0 0 91 91 0 0 0 1.30977e+07 0 35278.4 0.138056 0 0 0.00730518 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 6.06646 67.57 -9.53132 0 23 2 85 0.00214 0.00214 0 0 0 0 91 91 0.159382 0.0897804 0.0696013 8.72982e+06 58357.2 1172.92 0.0627839 0.00119177 0 0.032258 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 23 3 125 0.00697 0.00697 0 0 0 0 91 91 0 0 0 7.44557e+07 0 32582.1 0.0627839 0 0 0.101916 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 23 4 175 0.01951 0.01951 0 0 0 0 91 91 0 0 0 2.00849e+07 0 24602.2 0.0627839 0 0 0.0252079 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 9.87852 67.57 -9.53132 0 24 2 85 0.00513 0.00513 0 0 0 0 91 91 0.177752 0.146197 0.0315547 297812 95027.9 378.069 0.247464 0.00182038 0 0.00654201 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 24 3 125 0.01648 0.01648 0 0 0 0 91 91 0 0 0 1.03379e+07 0 42160.2 0.247464 0 0 0.138554 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 24 4 175 0.04559 0.04559 0 0 0 0 91 91 0 0 0 4.65257e+06 0 52489.7 0.247464 0 0 0.0326558 1 0 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 7.46134 67.57 -9.53132 0 25 2 85 0.00442 0.00442 0 0 0 0 91 91 0.106512 0.110424 -0.00391209 2.49482e+07 71775.5 22940.8 0.20804 0.00143256 0 0.00860011 1 1 1 1
1981 2 1 17 0 7 300 350 0.327618 0.327618 650000 0 67.57 -9.53132 0 25 3 125 0.01686 0.01686 0 0 0 0 91 91 0 0 0 1.39227e+07 0 48834.7 0.20804 0 0 0.0979116 1 0 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 3.63409 7.22 -3.8053 0 0 0 -1 -1 9999 0 0 0 0 21 21 0.889582 0.503336 0.386245 -1 201578 201578 0.201578 0.0304123 0 0.889582 1 1 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 0.848615 7.22 -3.8053 0 22 2 85 0.00214 0.00214 0 0 0 0 21 21 0.0272716 0.117537 -0.0902652 4.8938e+06 47071.6 1445.83 0.138056 0.0126182 0 0.0243723 1 1 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 0 7.22 -3.8053 0 22 3 125 0.00697 0.00697 0 0 0 0 21 21 0 0 0 4.74155e+07 0 45625.7 0.138056 0 0 0.00289928 1 0 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 1.03093 7.22 -3.8053 0 23 3 125 0.00697 0.00697 0 0 0 0 21 21 0.0206643 0.142788 -0.122124 7.44557e+07 57184.3 32582.1 0.0627839 0.0148905 0 0.00279626 1 1 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 0 7.22 -3.8053 0 23 4 175 0.01951 0.01951 0 0 0 0 21 21 0 0 0 2.00849e+07 0 24602.2 0.0627839 0 0 0.017868 1 0 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 1.70637 7.22 -3.8053 0 24 3 125 0.01648 0.01648 0 0 0 0 21 21 0.0624825 0.236339 -0.173856 1.03379e+07 94649.9 42160.2 0.247464 0.0219565 0 0.0115928 1 1 1 1
1981 2 1 17 0 8 400 450 0.686854 0.686854 400484 0 7.22 -3.8053 0 24 4 175 0.04559 0.04559 0 0 0 0 21 21 0 0 0 4.65257e+06 0 52489.7 0.247464 0 0 0.0508897 1 0 1 1
1981 2 1 18 0 4 150 175 0.0399004 0.0399004 8.79418e+06 7.15 7.15 0 0 0 0 -1 -1 9999 0 0 0 0 50 50 1 1 0 -1 8.79418e+06 8.79418e+06 0.879418 0 0 1 1 1 1 1
1981 2 1 18 0 5 200 225 0.0811909 0.0811909 1.02641e+07 13.3659 15.6 -1.54294 0 0 0 -1 -1 9999 0 0 0 0 57 57 0.871598 0.85679 0.0148081 -1 8.79418e+06 8.79418e+06 0.879418 0.00739163 0 0.871598 1 1 1 1
1981 2 1 18 0 5 200 225 0.0811909 0.0811909 1.02641e+07 2.23408 15.6 -1.54294 0 22 2 85 0.00214 0.00214 0 0 0 0 57 57 0.128402 0.14321 -0.0148081 4.8938e+06 1.46993e+06 45149.5 4.31115 0.00739163 0 0.0187829 1 1 1 1
1981 2 1 18 0 5 200 225 0.0811909 0.0811909 1.02641e+07 0 15.6 -1.54294 0 22 3 125 0.00697 0.00697 0 0 0 0 57 57 0 0 0 4.74155e+07 0 1.42478e+06 4.31115 0 0 0.109619 1 0 1 1
1981 2 1 18 0 6 250 275 0.143174 0.143174 1.02641e+07 11.9351 13.93 -0.111627 0 0 0 -1 -1 9999 0 0 0 0 60 60 0.715048 0.85679 -0.141741 -1 8.79418e+06 8.79418e+06 0.879418 0.00821842 0 0.715048 1 1 1 1
1981 2 1 18 0 6 250 275 0.143174 0.143174 1.02641e+07 1.99492 13.93 -0.111627 0 22 2 85 0.00214 0.00214 0 0 0 0 60 60 0.284952 0.14321 0.141741 4.8938e+06 1.46993e+06 45149.5 4.31115 0.00821842 0 0.0984366 1 1 1 1
1981 2 1 18 0 6 250 275 0.143174 0.143174 1.02641e+07 0 13.93 -0.111627 0 22 3 125 0.00697 0.00697 0 0 0 0 60 60 0 0 0 4.74155e+07 0 1.42478e+06 4.31115 0 0 0.186515 1 0 1 1
1981 2 1 18 0 7 300 350 0.283093 0.283093 1.14428e+07 3.93488 5.12 -13.3155 0 0 0 -1 -1 9999 0 0 0 0 62 62 0.652537 0.768532 -0.115995 -1 8.79418e+06 8.79418e+06 0.879418 0.0290671 0 0.652537 1 1 1 1
1981 2 1 18 0 7 300 350 0.283093 0.283093 1.14428e+07 1.15063 5.12 -13.3155 0 22 2 85 0.00214 0.00214 0 0 0 0 62 62 0.346805 0.224733 0.122073 4.8938e+06 2.57158e+06 45149.5 4.31115 0.0284686 0 0.104447 1 1 1 1
1981 2 1 18 0 7 300 350 0.283093 0.283093 1.14428e+07 0 5.12 -13.3155 0 22 3 125 0.00697 0.00697 0 0 0 0 62 62 0 0 0 4.74155e+07 0 1.42478e+06 4.31115 0 0 0.22418 1 0 1 1
