

Observed catches

Species: Cod        



         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0933    0.0948    0.0692    0.0847    0.0794    0.0705    0.0493    0.0486
         2    0.4041    0.4104    0.2996    0.3666    0.3437    0.3053    0.2133    0.2103
         3    0.4752    0.4825    0.3523    0.4310    0.4041    0.3589    0.2508    0.2472
         4    0.5254    0.5335    0.3895    0.4766    0.4468    0.3968    0.2773    0.2733
         5    0.5524    0.5609    0.4095    0.5010    0.4697    0.4172    0.2916    0.2874
         6    0.5352    0.5435    0.3968    0.4855    0.4551    0.4043    0.2825    0.2784
         7    0.3612    0.3668    0.2678    0.3276    0.3072    0.2728    0.1907    0.1879
         8    0.3612    0.3668    0.2678    0.3276    0.3072    0.2728    0.1907    0.1879
         9    0.3612    0.3668    0.2678    0.3276    0.3072    0.2728    0.1907    0.1879
        10    0.3612    0.3668    0.2678    0.3276    0.3072    0.2728    0.1907    0.1879

Avg. F 2-6     0.498     0.506     0.370     0.452     0.424     0.377     0.263     0.259


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0471    0.0636    0.0475    0.0531    0.0465    0.0574    0.0555    0.0484
         2    0.2039    0.1987    0.1483    0.1657    0.1452    0.1792    0.1732    0.1512
         3    0.2397    0.2514    0.1876    0.2096    0.1837    0.2266    0.2191    0.1913
         4    0.2651    0.2956    0.2206    0.2465    0.2160    0.2664    0.2576    0.2249
         5    0.2787    0.2891    0.2157    0.2410    0.2112    0.2606    0.2519    0.2199
         6    0.2700    0.2337    0.1744    0.1949    0.1708    0.2107    0.2037    0.1778
         7    0.1822    0.1349    0.1007    0.1125    0.0986    0.1216    0.1176    0.1026
         8    0.1822    0.1349    0.1007    0.1125    0.0986    0.1216    0.1176    0.1026
         9    0.1822    0.1349    0.1007    0.1125    0.0986    0.1216    0.1176    0.1026
        10    0.1822    0.1349    0.1007    0.1125    0.0986    0.1216    0.1176    0.1026

Avg. F 2-6     0.251     0.254     0.189     0.212     0.185     0.229     0.221     0.193


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0516    0.0562    0.0643    0.0520    0.0585    0.0461    0.0456    0.0363
         2    0.1611    0.1754    0.2009    0.1624    0.1826    0.1441    0.1424    0.1134
         3    0.2038    0.2219    0.2542    0.2055    0.2309    0.1823    0.1802    0.1435
         4    0.2396    0.2609    0.2988    0.2415    0.2715    0.2143    0.2119    0.1687
         5    0.2343    0.2551    0.2923    0.2362    0.2655    0.2096    0.2072    0.1649
         6    0.1894    0.2063    0.2363    0.1910    0.2147    0.1694    0.1675    0.1333
         7    0.1093    0.1191    0.1364    0.1102    0.1239    0.0978    0.0967    0.0770
         8    0.1093    0.1191    0.1364    0.1102    0.1239    0.0978    0.0967    0.0770
         9    0.1093    0.1191    0.1364    0.1102    0.1239    0.0978    0.0967    0.0770
        10    0.1093    0.1191    0.1364    0.1102    0.1239    0.0978    0.0967    0.0770

Avg. F 2-6     0.206     0.224     0.257     0.207     0.233     0.184     0.182     0.145
Species: Sole       



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0020    0.0020    0.0019    0.0017    0.0021    0.0021    0.0021    0.0021
         2    0.2014    0.2047    0.1905    0.1732    0.2125    0.2090    0.2098    0.2084
         3    0.5694    0.5788    0.5386    0.4898    0.6008    0.5909    0.5934    0.5894
         4    0.5948    0.6045    0.5626    0.5116    0.6275    0.6173    0.6198    0.6157
         5    0.4849    0.4929    0.4587    0.4171    0.5116    0.5033    0.5054    0.5020
         6    0.4494    0.4567    0.4250    0.3865    0.4741    0.4663    0.4683    0.4651
         7    0.3502    0.3559    0.3312    0.3012    0.3694    0.3634    0.3649    0.3625
         8    0.3502    0.3559    0.3312    0.3012    0.3694    0.3634    0.3649    0.3625
         9    0.3502    0.3559    0.3312    0.3012    0.3694    0.3634    0.3649    0.3625
        10    0.3502    0.3559    0.3312    0.3012    0.3694    0.3634    0.3649    0.3625

Avg. F 2-6     0.460     0.468     0.435     0.396     0.485     0.477     0.479     0.476


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0023    0.0022    0.0025    0.0024    0.0026    0.0021    0.0022    0.0018
         2    0.2347    0.2213    0.2533    0.2373    0.2591    0.2126    0.2173    0.1793
         3    0.6636    0.6257    0.7164    0.6711    0.7327    0.6012    0.6146    0.5071
         4    0.6931    0.6535    0.7483    0.7010    0.7654    0.6280    0.6420    0.5297
         5    0.5651    0.5328    0.6101    0.5715    0.6240    0.5120    0.5234    0.4318
         6    0.5236    0.4937    0.5653    0.5296    0.5782    0.4745    0.4850    0.4002
         7    0.4081    0.3848    0.4405    0.4127    0.4506    0.3697    0.3780    0.3118
         8    0.4081    0.3848    0.4405    0.4127    0.4506    0.3697    0.3780    0.3118
         9    0.4081    0.3848    0.4405    0.4127    0.4506    0.3697    0.3780    0.3118
        10    0.4081    0.3848    0.4405    0.4127    0.4506    0.3697    0.3780    0.3118

Avg. F 2-6     0.536     0.505     0.579     0.542     0.592     0.486     0.496     0.410


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0175    0.0195    0.0191    0.0207    0.0221    0.0207    0.0294    0.0248
         2    0.1905    0.2123    0.2079    0.2253    0.2408    0.2260    0.3204    0.2708
         3    0.4200    0.4680    0.4583    0.4968    0.5310    0.4983    0.7063    0.5972
         4    0.5120    0.5705    0.5587    0.6056    0.6473    0.6075    0.8611    0.7280
         5    0.5212    0.5808    0.5688    0.6165    0.6590    0.6184    0.8766    0.7411
         6    0.4836    0.5389    0.5277    0.5720    0.6114    0.5738    0.8133    0.6876
         7    0.4370    0.4869    0.4768    0.5169    0.5524    0.5185    0.7349    0.6213
         8    0.4370    0.4869    0.4768    0.5169    0.5524    0.5185    0.7349    0.6213
         9    0.4370    0.4869    0.4768    0.5169    0.5524    0.5185    0.7349    0.6213
        10    0.4370    0.4869    0.4768    0.5169    0.5524    0.5185    0.7349    0.6213

Avg. F 2-6     0.425     0.474     0.464     0.503     0.538     0.505     0.716     0.605


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0265    0.0237    0.0261    0.0218    0.0218    0.0214    0.0211    0.0228
         2    0.2892    0.2585    0.2850    0.2378    0.2373    0.2337    0.2306    0.2484
         3    0.6376    0.5700    0.6284    0.5242    0.5233    0.5154    0.5084    0.5478
         4    0.7773    0.6948    0.7660    0.6391    0.6379    0.6283    0.6198    0.6678
         5    0.7913    0.7074    0.7798    0.6506    0.6494    0.6396    0.6310    0.6798
         6    0.7342    0.6563    0.7235    0.6036    0.6025    0.5934    0.5854    0.6307
         7    0.6634    0.5930    0.6537    0.5454    0.5444    0.5362    0.5290    0.5699
         8    0.6634    0.5930    0.6537    0.5454    0.5444    0.5362    0.5290    0.5699
         9    0.6634    0.5930    0.6537    0.5454    0.5444    0.5362    0.5290    0.5699
        10    0.6634    0.5930    0.6537    0.5454    0.5444    0.5362    0.5290    0.5699

Avg. F 2-6     0.646     0.577     0.637     0.531     0.530     0.522     0.515     0.555


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0195    0.0197    0.0169    0.0194    0.0217    0.0190    0.0215    0.0197
         2    0.2124    0.2151    0.1841    0.2113    0.2363    0.2068    0.2346    0.2150
         3    0.4683    0.4742    0.4059    0.4658    0.5210    0.4560    0.5172    0.4741
         4    0.5709    0.5781    0.4948    0.5679    0.6352    0.5559    0.6305    0.5779
         5    0.5812    0.5885    0.5037    0.5781    0.6466    0.5659    0.6418    0.5883
         6    0.5392    0.5460    0.4673    0.5364    0.5999    0.5251    0.5955    0.5459
         7    0.4873    0.4933    0.4223    0.4847    0.5421    0.4744    0.5381    0.4932
         8    0.4873    0.4933    0.4223    0.4847    0.5421    0.4744    0.5381    0.4932
         9    0.4873    0.4933    0.4223    0.4847    0.5421    0.4744    0.5381    0.4932
        10    0.4873    0.4933    0.4223    0.4847    0.5421    0.4744    0.5381    0.4932

Avg. F 2-6     0.474     0.480     0.411     0.472     0.528     0.462     0.524     0.480


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0192    0.0184    0.0221    0.0225    0.0230    0.0257    0.0192    0.0131
         2    0.2097    0.2001    0.2409    0.2458    0.2506    0.2807    0.2089    0.1430
         3    0.4623    0.4412    0.5312    0.5420    0.5525    0.6189    0.4606    0.3152
         4    0.5636    0.5379    0.6476    0.6608    0.6736    0.7545    0.5615    0.3843
         5    0.5737    0.5476    0.6592    0.6727    0.6857    0.7680    0.5716    0.3912
         6    0.5323    0.5080    0.6116    0.6241    0.6362    0.7126    0.5303    0.3630
         7    0.4810    0.4591    0.5526    0.5639    0.5749    0.6439    0.4792    0.3280
         8    0.4810    0.4591    0.5526    0.5639    0.5749    0.6439    0.4792    0.3280
         9    0.4810    0.4591    0.5526    0.5639    0.5749    0.6439    0.4792    0.3280
        10    0.4810    0.4591    0.5526    0.5639    0.5749    0.6439    0.4792    0.3280

Avg. F 2-6     0.468     0.447     0.538     0.549     0.560     0.627     0.467     0.319

Predation mortality

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    1.1540    1.1246    1.5114    1.2702    1.6028    1.0246    1.4479    2.2224
         1    0.7682    0.6709    0.7761    0.7676    0.8596    0.8189    0.7635    0.9755
         2    0.5730    0.4867    0.4646    0.4645    0.4481    0.4327    0.4645    0.5005
         3    0.0433    0.0472    0.0540    0.0746    0.0679    0.0419    0.0580    0.0662
         4    0.0013    0.0011    0.0009    0.0007    0.0016    0.0018    0.0007    0.0008
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    1.7078    1.3907    2.0401    1.3196    1.5746    1.8680    1.2990    1.7546
         1    0.9246    0.9078    0.7764    0.8821    0.7372    0.7818    0.8330    0.7391
         2    0.5601    0.5636    0.5044    0.5232    0.4858    0.4890    0.5112    0.5415
         3    0.0819    0.0752    0.0549    0.0618    0.0655    0.0647    0.0641    0.0801
         4    0.0020    0.0090    0.0005    0.0011    0.0107    0.0111    0.0268    0.0140
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    1.7520    1.4968    1.7072    1.6195    1.6147    1.9543    1.6976    2.0252
         1    0.7923    0.7907    0.7023    0.7764    0.7705    0.7656    0.8583    0.7532
         2    0.5552    0.5568    0.5298    0.5178    0.5147    0.5214    0.5524    0.5107
         3    0.0782    0.0830    0.0496    0.0443    0.0626    0.0703    0.0729    0.0576
         4    0.0178    0.0006    0.0002    0.0002    0.0001    0.0003    0.0002    0.0098
         5    0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    2.1807    2.4451    2.2195    2.1960    2.4320    2.5313    2.2705    2.3181
         1    0.8697    0.8319    0.6849    0.7218    0.8002    0.8785    0.9635    1.0294
         2    0.5438    0.6108    0.5565    0.5382    0.6279    0.7239    0.7917    0.8434
         3    0.0886    0.1023    0.0867    0.1097    0.1707    0.2245    0.2552    0.2771
         4    0.0160    0.0229    0.0322    0.0241    0.0293    0.0522    0.1010    0.0650
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    2.3302    2.3434    2.2674    1.8500    2.1469    2.6178    2.6935    2.4485
         1    1.0121    1.0606    1.1088    1.0472    0.9437    1.0496    1.1221    1.1140
         2    0.8330    0.8333    0.8725    0.8636    0.7300    0.7962    0.8589    0.8620
         3    0.2423    0.2382    0.2560    0.2334    0.2051    0.1618    0.2962    0.2621
         4    0.0561    0.0003    0.0534    0.0004    0.0002    0.0004    0.0006    0.0016
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    2.4013    2.5435    2.2852    2.4575    2.0227    1.7305    1.7805    2.1224
         1    1.0394    1.0689    1.0741    0.9738    1.1053    1.0269    0.9077    0.9798
         2    0.7934    0.8153    0.8255    0.7538    0.8384    0.7826    0.6870    0.7110
         3    0.2347    0.2684    0.2374    0.1763    0.2395    0.2162    0.1959    0.2398
         4    0.0018    0.0034    0.0729    0.0324    0.0505    0.0573    0.0382    0.0017
         5    0.0009    0.0024    0.0000    0.0016    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0010    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000


Species: Whiting    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.9182    0.8596    1.1357    0.8410    1.2419    0.6689    0.9592    1.8136
         1    1.0489    0.9218    1.2143    1.1495    1.2075    0.7921    1.0326    1.4428
         2    0.5665    0.4565    0.5093    0.4886    0.5862    0.5455    0.4938    0.6714
         3    0.4593    0.3999    0.3713    0.3798    0.3627    0.3730    0.3368    0.4391
         4    0.3310    0.3407    0.3175    0.3421    0.2982    0.3132    0.2886    0.3251
         5    0.2906    0.2613    0.2444    0.2738    0.2565    0.2996    0.2671    0.3060
         6    0.1195    0.0709    0.0685    0.0579    0.0624    0.0973    0.0850    0.0892




Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    1.1342    0.8497    1.3692    0.8313    1.0550    1.0844    0.8087    1.0949
         1    1.3278    0.9334    0.8818    0.9224    0.7453    0.9211    1.0488    1.0089
         2    0.5339    0.5647    0.4361    0.5095    0.3872    0.4385    0.4605    0.3771
         3    0.4072    0.3138    0.2864    0.2864    0.3004    0.2967    0.3350    0.2865
         4    0.3535    0.2885    0.2789    0.2709    0.2743    0.2460    0.2957    0.2721
         5    0.3184    0.2726    0.2549    0.2547    0.2457    0.2302    0.2677    0.2518
         6    0.0804    0.0828    0.0698    0.0734    0.0514    0.0557    0.0417    0.2338




Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    1.1558    0.9811    1.1403    1.0927    1.1173    1.3893    1.1392    1.4401
         1    1.0128    0.8198    0.9323    1.0582    0.9588    1.0639    1.1305    0.9871
         2    0.4181    0.3823    0.3492    0.4425    0.4342    0.4258    0.4802    0.3967
         3    0.2995    0.3003    0.2637    0.2780    0.2793    0.2688    0.3112    0.2937
         4    0.2731    0.2704    0.2532    0.2434    0.2616    0.2383    0.2744    0.2669
         5    0.2573    0.2704    0.2437    0.2377    0.2435    0.2350    0.2547    0.2534
         6    0.0568    0.2499    0.2264    0.2270    0.2435    0.1772    0.1989    0.2356




Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    1.5244    1.7996    1.6185    1.6720    1.9250    1.9766    1.8974    1.9385
         1    1.1879    1.2314    0.7011    1.0273    1.4113    1.5598    1.0493    0.9544
         2    0.4951    0.4190    0.3347    0.3503    0.4634    0.4361    0.5852    0.4657
         3    0.2991    0.3092    0.2638    0.2659    0.3053    0.3126    0.3548    0.3395
         4    0.2545    0.2972    0.2319    0.2363    0.2839    0.2869    0.3300    0.3218
         5    0.2359    0.2733    0.2319    0.2263    0.2548    0.2619    0.3256    0.3019
         6    0.2208    0.2581    0.2296    0.2133    0.2369    0.2432    0.3029    0.2997




Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    1.9975    1.9923    1.8575    1.3986    1.6341    2.1049    2.2130    1.9495
         1    0.8544    1.0783    1.0127    0.9670    0.8383    0.9591    1.1012    1.0325
         2    0.5395    0.5105    0.4866    0.4868    0.4374    0.4640    0.5366    0.4992
         3    0.3875    0.3794    0.3729    0.3647    0.2934    0.3219    0.3568    0.3564
         4    0.3307    0.3178    0.3523    0.3405    0.2880    0.2890    0.3100    0.3322
         5    0.3307    0.3178    0.3145    0.3313    0.2594    0.2779    0.2992    0.2463
         6    0.3160    0.3137    0.3145    0.3123    0.2594    0.2779    0.2992    0.1948




Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    1.9326    2.0986    1.8187    2.1139    1.6391    1.3754    1.5674    1.7410
         1    0.7549    0.7787    0.9667    1.1366    1.0223    0.9555    0.7900    0.7881
         2    0.4774    0.4632    0.4755    0.4552    0.5079    0.5027    0.3804    0.4711
         3    0.3320    0.3367    0.3448    0.3289    0.3542    0.3350    0.2812    0.2777
         4    0.3320    0.3203    0.3269    0.3071    0.3226    0.3150    0.2583    0.2648
         5    0.3074    0.3073    0.3169    0.3011    0.3128    0.3004    0.2503    0.2538
         6    0.2030    0.2479    0.0722    0.1254    0.0578    0.2427    0.1558    0.2065


Species: Haddock    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.8772    1.0115    1.1751    1.2437    1.1016    0.9701    1.3669    1.3292
         1    1.2855    1.0404    1.0753    1.1189    1.3267    1.3154    1.0694    1.7812
         2    0.5848    0.5779    0.5137    0.5616    0.5269    0.4831    0.4241    0.5421
         3    0.3913    0.2994    0.2666    0.3575    0.3226    0.2415    0.2152    0.2571
         4    0.2427    0.2092    0.2219    0.1148    0.3125    0.1600    0.0544    0.0881
         5    0.0583    0.1096    0.1336    0.1148    0.0651    0.0770    0.0307    0.0403
         6    0.0593    0.0410    0.0724    0.0794    0.0651    0.0440    0.0373    0.0253
         7    0.0583    0.0410    0.0041    0.0436    0.0481    0.0138    0.0296    0.0253
         8    0.0197    0.0410    0.0053    0.0029    0.0172    0.0138    0.0057    0.0050
         9    0.0084    0.0077    0.0315    0.0020    0.0000    0.0118    0.0057    0.0026
        10    0.0024    0.0000    0.0000    0.0147    0.0147    0.0045    0.0021    0.0026




Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    1.2668    0.9495    1.0646    1.0970    1.0775    1.1544    1.0320    1.0648
         1    1.5833    1.3182    0.8336    0.9722    0.6636    0.7809    0.7381    0.6980
         2    0.4805    0.3444    0.2943    0.2978    0.2744    0.2575    0.3243    0.2237
         3    0.2398    0.2157    0.1493    0.1648    0.1325    0.1667    0.1423    0.1646
         4    0.0833    0.1179    0.0947    0.0889    0.0840    0.0734    0.0948    0.0728
         5    0.0392    0.0500    0.0718    0.0579    0.0402    0.0251    0.0640    0.0418
         6    0.0113    0.0254    0.0273    0.0449    0.0137    0.0091    0.0103    0.0300
         7    0.0061    0.0286    0.0210    0.0129    0.0220    0.0091    0.0083    0.0085
         8    0.0097    0.0044    0.0016    0.0060    0.0052    0.0091    0.0103    0.0035
         9    0.0000    0.0066    0.0000    0.0007    0.0109    0.0091    0.0197    0.0042
        10    0.0000    0.0032    0.0016    0.0007    0.0000    0.0010    0.0008    0.0195




Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    1.0365    0.8870    0.8848    0.8908    0.8617    1.1754    1.0309    1.1618
         1    0.7150    0.6145    0.7418    0.9206    0.8494    1.0445    1.1346    0.9509
         2    0.2384    0.2349    0.1983    0.1738    0.2176    0.1835    0.2146    0.2405
         3    0.1335    0.1072    0.0933    0.0850    0.0938    0.1038    0.0962    0.1101
         4    0.1133    0.0849    0.0421    0.0525    0.0679    0.0759    0.0865    0.0497
         5    0.0652    0.0581    0.0274    0.0399    0.0302    0.0332    0.0441    0.0497
         6    0.0200    0.0268    0.0297    0.0125    0.0047    0.0144    0.0441    0.0231
         7    0.0110    0.0190    0.0070    0.0125    0.0047    0.0042    0.0441    0.0132
         8    0.0049    0.0057    0.0020    0.0024    0.0047    0.0092    0.0011    0.0035
         9    0.0007    0.0013    0.0004    0.0036    0.0013    0.0052    0.0021    0.0000
        10    0.0007    0.0004    0.0003    0.0006    0.0000    0.0000    0.0005    0.0000




Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    1.1133    0.8123    1.1141    1.2296    1.2721    1.2057    1.2733    1.0752
         1    0.9650    0.7437    0.6475    0.7278    0.7898    0.7586    1.0701    1.0503
         2    0.1463    0.1258    0.1283    0.1499    0.1980    0.1772    0.2779    0.2061
         3    0.1060    0.0992    0.0885    0.0964    0.1472    0.1270    0.1912    0.1606
         4    0.0848    0.0696    0.0620    0.0551    0.0511    0.1064    0.1765    0.0846
         5    0.0460    0.0634    0.0299    0.0390    0.0461    0.0587    0.1693    0.0846
         6    0.0348    0.0404    0.0281    0.0390    0.0441    0.0571    0.0699    0.0814
         7    0.0105    0.0329    0.0067    0.0147    0.0446    0.0029    0.0276    0.0379
         8    0.0052    0.0329    0.0104    0.0002    0.0018    0.0012    0.0020    0.0027
         9    0.0052    0.0016    0.0007    0.0022    0.0000    0.0008    0.0003    0.0018
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001




Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    1.1710    0.9890    0.8393    0.7168    0.9898    1.1587    0.9682    0.9774
         1    1.0551    1.1157    1.0929    0.8928    0.8950    0.9217    0.9308    0.9799
         2    0.2277    0.2588    0.3083    0.3073    0.2981    0.2840    0.3521    0.3074
         3    0.1718    0.0978    0.1488    0.2238    0.1380    0.1102    0.1261    0.1169
         4    0.1309    0.0848    0.0810    0.1237    0.0915    0.1102    0.1168    0.1409
         5    0.0762    0.0797    0.0731    0.0687    0.0915    0.1102    0.0928    0.0932
         6    0.0736    0.0670    0.0731    0.0687    0.0722    0.1102    0.0928    0.0825
         7    0.0736    0.0670    0.0698    0.0687    0.0433    0.0859    0.1026    0.0871
         8    0.0057    0.0670    0.0469    0.0086    0.0039    0.0181    0.0127    0.0932
         9    0.0012    0.0450    0.0674    0.0071    0.0029    0.0434    0.0852    0.0163
        10    0.0002    0.0007    0.0005    0.0244    0.0025    0.0013    0.0012    0.0015




Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.8693    0.9669    0.9460    0.9602    0.9253    0.7091    0.9798    1.3352
         1    0.9725    0.8594    0.8791    0.9237    0.9754    0.8889    0.7226    0.8512
         2    0.3125    0.3257    0.3161    0.3170    0.3019    0.2514    0.2107    0.2426
         3    0.1104    0.1569    0.0946    0.1760    0.1560    0.1388    0.1166    0.1319
         4    0.0976    0.0986    0.0946    0.0693    0.1254    0.0823    0.0649    0.1205
         5    0.1306    0.0986    0.0618    0.0286    0.0246    0.0823    0.0582    0.0873
         6    0.0827    0.1088    0.0231    0.0044    0.0137    0.0197    0.0649    0.0736
         7    0.0827    0.0986    0.0946    0.0141    0.0093    0.0366    0.0038    0.0810
         8    0.0422    0.0302    0.0832    0.0141    0.0033    0.0047    0.0000    0.0130
         9    0.0827    0.0986    0.0120    0.0884    0.0649    0.0047    0.0000    0.0083
        10    0.0017    0.0986    0.0065    0.0031    0.0033    0.0047    0.0000    0.0033


Species: Saithe     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         4    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         4    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         5    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         6    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         7    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         8    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         9    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
        10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000




